@relation 'academic-weka.filters.unsupervised.attribute.Remove-R1-15,21-24,27-30,33-36-weka.filters.supervised.instance.SMOTE-C0-K5-P277.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P200.0-S2-weka.filters.supervised.instance.SMOTE-C0-K5-P140.0-S3-weka.filters.supervised.instance.SMOTE-C0-K5-P300.0-S3-weka.filters.supervised.instance.SMOTE-C0-K5-P175.0-S3-weka.filters.supervised.instance.SMOTE-C0-K5-P120.0-S4'

@attribute debtor numeric
@attribute tuitionfeesuptodate numeric
@attribute gender numeric
@attribute scholarshipholder numeric
@attribute ageatenrollment numeric
@attribute curricularunits1stsem(approved) numeric
@attribute curricularunits1stsem(grade) numeric
@attribute curricularunits2ndsem(approved) numeric
@attribute curricularunits2ndsem(grade) numeric
@attribute target {Dropout,Enrolled,Graduate}

@data
0,1,0,0.009274,20.022182,3,11.735942,4.972191,12.49875,Enrolled
0,1,0,0.045028,20.238158,3,11.738019,4.994523,12.369117,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,18,6,12.260792,6,12.418672,Enrolled
0,1,0,0,18,6,12.250814,6,12.419086,Enrolled
0,1,0,0,18,6,12.14456,6,12.403191,Enrolled
0,1,0,0,18,6,12.181877,6,11.973026,Enrolled
0,1,0,0,18,6,12.34496,6,11.823984,Enrolled
0,1,0,0,18,6,12.133121,6,11.867138,Enrolled
0,1,0,0,18,6,12.269023,6,12.421363,Enrolled
0,1,0,0,18,6,12.140792,6,12.442783,Enrolled
0,1,0,0,18,6,12.162258,6,12.409594,Enrolled
0,1,0,0.254305,19,3.164674,10.373662,3.207323,14.215766,Enrolled
0,1,0,0.420975,19,3.164062,10.463491,3.34544,13.889267,Enrolled
0,1,0,0.370577,19,3.571496,10.535747,3.345131,13.902497,Enrolled
0,1,0,0.396142,19,2.876576,10.532812,3.177668,13.292388,Enrolled
0,1,0,0.318715,19,3.033341,10.486576,3.14311,13.622778,Enrolled
0,1,0,0.337416,19,3.446905,10.513109,3.316142,13.878363,Enrolled
0,1,0,0.582823,19,3.858699,10.90381,3.501742,13.888708,Enrolled
0,1,0,0.639524,18.857847,3.997115,11.008509,3.880831,13.999171,Enrolled
0,1,0,0.967479,19,3.970503,10.950703,3.819339,13.869756,Enrolled
0,1,0,0,19,5,13.461182,5.072714,13.418809,Enrolled
0,1,0,0,19,5,13.468334,5.029905,13.722315,Enrolled
0,1,0,0,19,5,13.502468,5.372297,13.648289,Enrolled
0,1,0,0,19,5,12.203196,5,13.756595,Enrolled
0,1,0,0,19,5,12.322893,5,13.710564,Enrolled
0,1,0,0,19,5,11.925231,4.801785,13.098896,Enrolled
0,1,0,0,19,5,13.453334,5,13.796539,Enrolled
0,1,0,0,19,5,13.54898,5,13.767428,Enrolled
0,1,0,0,19,5,13.10232,5,13.862439,Enrolled
0,1,0,0,19,4,12.171022,3.916782,12,Enrolled
0,1,0,0,19,4,12.215975,3.844241,12,Enrolled
0,1,0,0,19,4,11.915744,3.280341,11.996854,Enrolled
0,1,0,0,19,4,12.239059,4,12,Enrolled
0,1,0,0,19,4,12.241146,4,12,Enrolled
0,1,0,0,19,4,12.105975,3.923505,12,Enrolled
0,1,0,0,19.186589,4,12.142307,4,12.127439,Enrolled
0,1,0,0,19.068465,4,12.219758,4,11.933127,Enrolled
0,1,0,0,19.067127,4,12.230644,4,11.998505,Enrolled
0,1,0,0,31.580029,4,13.408141,7,12.545084,Enrolled
0,1,0,0,31.117972,4.444915,13.099898,6.688697,12.171781,Enrolled
0.297028,1,0.245328,0,30.841717,4,13.514987,6.90735,12.39844,Enrolled
0.373748,1,0.392638,0,30.746268,4.6316,13.70754,6.565541,12.853379,Enrolled
0.594874,1,0.412496,0,30.571034,4.888247,13.480459,6.096142,13.053144,Enrolled
0.451395,1,0.387905,0,30.736727,4.581376,13.622723,6.789354,13.006237,Enrolled
0.288533,1,0.029588,0,30.765906,4.122745,13.360646,6.042971,13.038538,Enrolled
0,1,0,0,31.376433,4.012508,13.36389,6.391626,12.830423,Enrolled
0,1,0,0,31.702699,4.022432,13.32409,6.418196,12.686361,Enrolled
0,1,1,0,23.469484,4.956318,12,5,12.274065,Enrolled
0,1,0.239764,0,23.775268,4.940496,12.017398,5,12.394951,Enrolled
0,1,1,0,23.092083,4.942979,12,5,12.300788,Enrolled
0,1,1,0,24.431423,4.477126,11.850758,4.030476,12.143219,Enrolled
0,1,1,0,24.589997,4.606328,11.885296,4.01712,12.117666,Enrolled
0,1,1,0,24.131224,4.067275,11.978767,4.147348,12.640693,Enrolled
0,1,0.91527,0,18.149576,6,13.938898,6,12.004511,Enrolled
0,1,0.803639,0,18.214748,6,13.887083,6,12.120005,Enrolled
0,1,0.867043,0,18.299784,6,13.907956,6,12.359206,Enrolled
0,1,0.818244,0.202161,19,6,13.107198,6,12.155118,Enrolled
0,1,0.766587,0,18.598806,6,13.878846,6,12.055912,Enrolled
0,1,0.876461,0.204101,19,6,13.18428,6,12.331656,Enrolled
0,1,0.783283,0,18.059245,6,13.706619,6,11.965339,Enrolled
0,1,0.714291,0,18.590482,6,13.959892,6,12.006749,Enrolled
0,1,0.703528,0,18.591767,6,13.955235,6,12.035362,Enrolled
0.006627,1,0,0,44.683292,11.553729,13.339913,9.015149,13.655132,Enrolled
0.017546,1,0,0,44.484419,11.548384,13.157522,9.719965,13.114088,Enrolled
0,1,0,0,45,11.596818,13.758951,9.273569,13.77421,Enrolled
0,1,0.930827,0,43.339405,11.335188,12.739055,7.118217,13.011674,Enrolled
0,1,0.737571,0,43.284625,10.476483,12.371118,7.100439,13.09439,Enrolled
0,1,0.737116,0,43.616409,9.280611,11.895183,7.206351,13.780601,Enrolled
0,1,0.111615,0,44.64444,11.062388,13.732116,8.401121,13.522721,Enrolled
0,1,0.178116,0,44.746231,11.101965,13.792342,7.893272,13.466488,Enrolled
0.000788,1,0,0,44.871573,11.00206,13.827302,8.21056,13.75419,Enrolled
0,1,0,0,18,6,11.484744,6.635583,12.745716,Enrolled
0,1,0,0,18,6,11.417463,6.627335,12.76163,Enrolled
0,1,0,0,18,6,11.669479,6.246703,12.548298,Enrolled
0,1,0,0,18,6,11.523914,6.883372,13.210439,Enrolled
0,1,0,0,18,6,11.541612,6.469546,12.741051,Enrolled
0,1,0,0,18,6,11.599545,6.106206,13.281497,Enrolled
0,1,0,0,18.308675,6,11.416173,6.831248,12.781867,Enrolled
0,1,0,0,18,6.357783,11.332074,6.902388,12.739934,Enrolled
0,1,0,0,18,6,11.353286,6.632554,12.728604,Enrolled
0.457499,1,0,0.836833,37.999221,5.144419,11.378095,5.419848,11.428825,Enrolled
0.588827,1,0,0.04808,38.557874,5.010689,12.027674,5.150298,11.538467,Enrolled
0.805869,1,0,0.499279,37.958624,5.860871,11.390516,5.473649,11.450294,Enrolled
0.95297,1,0,0,36.257443,5.926347,13.141487,5.557852,11.34682,Enrolled
0.781702,1,0,0,36.633559,5.672816,13.139597,5.77552,11.33612,Enrolled
0.687226,0.982508,0,0,35.216114,5.392119,13.187124,5.936898,11.424006,Enrolled
0.898084,1,0,0,36.352385,5.662584,13.15822,5.814506,11.336975,Enrolled
0.951122,1,0,0.037219,37.224837,5.949651,12.053817,5.484837,11.37151,Enrolled
0.931941,1,0,0,36.766851,5.927286,12.984803,5.501917,12.636852,Enrolled
0,1,0.06517,0.435568,20,4,10.960702,4.076394,11.758239,Enrolled
0,1,0,0.181552,20,3.976749,11.104419,4.042243,11.559136,Enrolled
0,1,0,0.457247,20,4,10.91308,4.086311,11.5,Enrolled
0,1,0,0.988565,20.016601,4.138284,10.81838,5,11.588321,Enrolled
0,1,0,0.851136,20.075047,4,10.854267,4.353049,11.604075,Enrolled
0,1,0,0.904603,20.146383,4,10.952342,5,11.742206,Enrolled
0,1,0,0.963822,20.06534,4.289794,10.651232,5,11.630628,Enrolled
0,1,0,1,20,4.396039,10.670537,5,11.375466,Enrolled
0,1,0,1,20,4.412889,10.676971,5,11.394079,Enrolled
0,1,0,0.857285,18,6,13.170085,6.068797,12.696706,Enrolled
0,1,0,1,18,6,13.005425,6.107694,12.759621,Enrolled
0,1,0,1,18,6,12.844805,6.009133,12.80339,Enrolled
0,1,0,0.851515,18,6,13.45226,7,12.450524,Enrolled
0,1,0,0.889118,18,6,13.453281,7,12.43645,Enrolled
0,1,0,0.960622,18,6,13.353366,6.49196,12.467325,Enrolled
0,1,0,0.821472,18,6,13.509401,7,12.323163,Enrolled
0,1,0,0.266838,18,6.007726,13.579516,7,12.664974,Enrolled
0,1,0,0.503747,18,6.028674,13.592678,7,12.684058,Enrolled
1,1,0,0,21.362332,8,12.787981,5,12.404841,Enrolled
1,1,0,0,21.15537,8,12.914091,5,12.255165,Enrolled
1,1,0,0,21.051316,8,12.836132,5,12.308957,Enrolled
0.228434,1,0,0,20.781633,7.1949,13.249973,5.891204,12.751861,Enrolled
0.227852,1,0,0,20.765168,7.130943,13.303729,5.904872,12.77269,Enrolled
0.226405,1,0,0,20.818022,7.057819,13.2694,5.949391,12.702519,Enrolled
0.510268,1,0.305188,0,20.553989,7.250124,13.244247,4.934078,12.369617,Enrolled
0.483162,1,0.113182,0,20.986227,7.265504,13.226344,4.972903,12.234022,Enrolled
0.455743,1,0.82998,0,20.205249,6.523614,12.686509,4.978495,12.35631,Enrolled
0,1,0.282181,0,24.456795,1.881421,10.556468,1.413082,10.632637,Enrolled
0,1,0.842849,0,24.845716,1.270078,10.855659,1,10.094924,Enrolled
0,1,0.373459,0,24.798862,1.914901,10.727621,1.470059,10.697768,Enrolled
0.301391,1,1,0,24.331997,1.3649,10.3969,1.565819,10.366814,Enrolled
0.965275,1,1,0,24.670982,1,10.17395,1,10.482823,Enrolled
0.027986,1,0.568677,0,24.887863,1.680232,10.749429,1,10.28661,Enrolled
0.113674,1,1,0,24.541687,1.493865,10.82567,1.715083,10.146418,Enrolled
0.063799,1,1,0,24.153045,1.661694,10.565549,1.968046,10.669248,Enrolled
0,1,1,0,24.983743,1.576324,10.972721,1.674594,10.107343,Enrolled
0.69892,1,0,0,21,1,11.776278,1.604638,10.667295,Enrolled
0.388417,1,0.568289,0,21,1.248987,11.178796,1.841041,10.512733,Enrolled
0.449159,1,0.012032,0,21,1.4612,10.679849,2.588543,10.619272,Enrolled
0.768196,0.35856,0.03088,0,20.102646,2.968602,12,1.875216,11.012909,Enrolled
0.769528,0.498961,0,0,20.606336,2.994643,11.742165,1.845798,10.942183,Enrolled
0.378953,0.224752,0.166557,0,20.110537,2.784522,12,1.944902,11.107912,Enrolled
0.949846,0.415867,0.248459,0,20.073094,3.296502,12,1.974522,11.071256,Enrolled
0.590275,0.446981,0.446857,0,20.029083,2.87541,12,1.764051,11.05715,Enrolled
0.844999,0.416923,0.437304,0,20.063762,3.427684,12,1.806571,11.053175,Enrolled
0,1,0.473353,0,18.019608,0,0,1.333366,14.996143,Enrolled
0,1,0.580786,0,18.033014,0,0,1.642101,14.858158,Enrolled
0,1,0.746933,0,18.039384,0,0,1.163488,14.978872,Enrolled
0,1,0.180477,0,19.511541,0,0,3.999888,13.868452,Enrolled
0,1,0.034797,0,18.886533,0,0,3.651492,14.545313,Enrolled
0,1,0.216846,0,19.907958,0,0,3.978996,14.285249,Enrolled
0,1,0.026646,0,18.01478,0,0,3.804254,14.360331,Enrolled
0,1,0,0,18.541831,0,0,4,14.612047,Enrolled
0,1,0,0,18.77002,0,0,4,14.554674,Enrolled
1,1,0,0,21.391773,8,13.119017,5,12.280781,Enrolled
0.914383,1,0,0,21.103572,7.915271,13.168869,5,12.487085,Enrolled
0.910811,1,0,0,22.029965,8,12.81519,5,12.20306,Enrolled
0.331725,1,0,0,21.37084,8,12.333451,5,11.806226,Enrolled
0.007176,1,0,0,22.1684,8,12.063248,5,11.472546,Enrolled
0.690686,1,0,0,22.850008,8,12.308059,5,11.971636,Enrolled
1,0.078451,0,0,23.9505,8,13.119985,5.461491,12.95701,Enrolled
1,0.202738,0,0,23.699144,8,13.122376,5.769279,12.910464,Enrolled
1,0.268647,0,0,23.877872,8,13.124406,5.817503,12.970544,Enrolled
0,1,0.149526,0,18,5,12.595843,6,12.442952,Enrolled
0,1,0.302897,0,18,5,12.556999,6,12.465722,Enrolled
0,1,0,0,18,5.167082,12.474429,6,12.653744,Enrolled
0,1,0,0,18,5.956803,12.313183,6,12.351176,Enrolled
0,1,0,0,18,5.907581,12.532238,6,12.40671,Enrolled
0,1,0,0,18,5.971861,12.537634,6,12.374433,Enrolled
0,1,0,0,18,5.017646,12.291115,5.992414,12.72037,Enrolled
0,1,0,0.282864,18,5,12.349481,5.996005,12.401958,Enrolled
0,1,0,0,18,5,12.132694,5.997303,12.616297,Enrolled
0,1,0.543868,0.419652,24.405399,4,12.399483,4,11.147211,Enrolled
0,1,0.101327,0.124441,24.774758,4.337499,12.338314,4,11.168289,Enrolled
0,1,0.383175,0.365344,24.415395,4,12.359203,4,11.221247,Enrolled
0,1,0.999471,0.841067,24,4.591619,12.232172,4,11.336076,Enrolled
0,1,0.798944,0.79781,24,4.167934,12.244626,4,11.443733,Enrolled
0,1,0.99247,0.908308,24,4.254709,12.170449,4,11.480772,Enrolled
0,1,0.810746,0.12717,24,4.843686,11.931842,4,10.973942,Enrolled
0,1,0.55025,0.864928,24,4.686754,11.972544,4,11.330728,Enrolled
0,1,0.689024,0.087533,24,4.862257,11.930817,4,10.871327,Enrolled
0,1,1,1,20,6,11.379575,5.008945,13.326854,Enrolled
0,1,1,1,20,6,11.379933,5.027756,13.588613,Enrolled
0,1,0.977445,0.162508,20,6,11.768989,5.033724,13.479219,Enrolled
0,1,0.789268,0.949557,20,6,11.724626,5,13.808514,Enrolled
0,1,0.716311,0.086247,20,6,11.858213,5,13.95434,Enrolled
0,1,0.371177,0.457668,20,6,12.065282,5,13.997771,Enrolled
0,1,0.846595,0.004951,20,6,11.986865,5.166425,13.957995,Enrolled
0,1,0.923688,0.007913,20,6,11.997506,5,13.981713,Enrolled
0,1,0.477226,0.001888,20,6,12.12084,5,13.967867,Enrolled
0,1,1,0.150392,18,4.927355,12.846702,6,13.029741,Enrolled
0,1,1,0.100286,18.35435,5.344966,12.869526,5.62458,13.265836,Enrolled
0,1,1,0.175182,18,4.901841,12.87327,5.463606,12.924231,Enrolled
0,0.317337,1,0.852733,18.031153,4.996015,13.903395,5.850094,14.10618,Enrolled
0,0.953972,1,1,18,4.50192,13.533904,5.932069,14.002039,Enrolled
0,0.055988,1,0.729367,18.006827,4.953126,13.849529,5.633608,14.08651,Enrolled
0,1,0.032557,0.028016,18.041213,4,13.649128,5.099095,13.585973,Enrolled
0,1,0.034911,0.083691,18.054898,4,13.533137,5.047492,12.667758,Enrolled
0,1,0.018872,0.048663,18.510195,4.047165,13.553838,5.01757,13.62358,Enrolled
0.333196,1,0.895867,0,25.167098,3.986116,10.054996,3.013312,11.942981,Enrolled
0,1,0.69588,0,25.59913,3.584421,10.008587,3,11.995307,Enrolled
0.009552,1,0.867103,0,25.119663,3.771322,10.232168,3.044326,11.988902,Enrolled
0,1,0.76446,0,25.964183,3.332949,10.706173,3.375345,11.384927,Enrolled
0,1,0.784274,0,25.149236,3.771558,10.747377,3,11.784955,Enrolled
0,1,0.697512,0,25.772553,3.435571,10.225824,3,11.794018,Enrolled
0,1,0.848348,0,25.132638,3.618739,10.331186,3,11.899726,Enrolled
0,1,0.82052,0,25.312548,3.664298,10.780111,3,11.913844,Enrolled
0.280388,1,0.938727,0,25.588412,3.827577,10.623458,3.060341,11.998022,Enrolled
0,1,0.134534,0,18,5.943326,12.137137,3,12,Enrolled
0,1,0.966628,0,18,5.548378,11.961109,3,11.78888,Enrolled
0,1,0.445398,0,18,5.942165,11.986611,3,12,Enrolled
0,1,0,0,18,6,12.181265,3.948802,12.149795,Enrolled
0,1,0,0,18,6,12.188527,3.989111,12.407359,Enrolled
0,1,0,0,18,6,12.197881,3.880909,12.570467,Enrolled
0,1,0.078967,0,18,5.827521,12.262548,3.74563,12.004056,Enrolled
0,1,0.003223,0,18,5.958091,12.304192,3,12,Enrolled
0,1,0.681668,0,18,5.799535,12.066373,3,12,Enrolled
0,1,0.08896,0,19,3,11.772286,4,11.636085,Enrolled
0,1,0.078057,0,19,3,11.880508,4,11.662182,Enrolled
0,1,0.260256,0,19,3,11.82358,4,11.576125,Enrolled
0,1,0,0,19,3,11.9732,4,11.644264,Enrolled
0,1,0.126564,0,19,3,11.884659,4,11.901299,Enrolled
0,1,0,0,19,3,11.889788,4,11.714783,Enrolled
0.274039,1,0,0,20,6,13.436367,5.963649,14.365065,Enrolled
0,1,0,0,20,6,13.546465,6,14.653367,Enrolled
0,1,0,0,20,6.048859,13.681549,6.153156,14.431135,Enrolled
0.000194,1,0,0,20,6,13.418147,5.859302,14,Enrolled
0.245141,1,0,0,20,6,13.498998,5.932055,14.029611,Enrolled
0.229702,1,0,0,20,6,13.355164,5.937514,13.543432,Enrolled
0,1,0.042499,0,20,6,13.43914,6,13.193155,Enrolled
0,1,0,0,20,6,13.400393,6,13.036793,Enrolled
0,1,0.04315,0,20,6,13.408788,6,13.194996,Enrolled
0.137701,1,0.037916,0,18.042841,4.369234,11.050677,2,11.711251,Enrolled
0,1,0,0,18,3.386972,11.232577,2,11.615685,Enrolled
0,1,0,0,18,3.876482,11.163257,2,11.61301,Enrolled
0,1,0,0,18,3.159054,11.094182,2,11.598511,Enrolled
0,1,0,0,18,3.197982,11.164263,2,11.600425,Enrolled
0,1,0,0,18,3.216162,11.343333,2,11.180411,Enrolled
0.420416,1,0.138838,0,18.236743,3.899511,11.132394,2,11.795131,Enrolled
0.140483,1,0.143748,0,18.254931,3.635616,10.914842,2,11.953565,Enrolled
0.252559,1,0.144787,0,18.048399,4.101621,10.907252,2,11.660963,Enrolled
0,1,0,0,21,3.899353,12.296154,2.34823,12.666667,Enrolled
0,1,0,0,21,3.969761,12.332869,2.206167,12.666667,Enrolled
0,1,0,0,21,4.345154,12.335593,2.327874,12.76243,Enrolled
0,1,0,0,21,4.073794,12.543763,2,13.078694,Enrolled
0.148211,1,0,0,21,4.309427,12.567971,2,12.968569,Enrolled
0,1,0,0,21,4.296752,12.558469,2,13.074956,Enrolled
0,1,0,0,21,3.863935,12.248752,2.473249,12.666667,Enrolled
0,1,0,0,21,4.141602,12.13833,2.296625,12.943629,Enrolled
0,1,0,0,21,3.883085,12.096839,2.42233,12.666667,Enrolled
0,1,0.945004,0,18,4,12.195485,3,14.411952,Enrolled
0,1,0.462194,0.238578,18,3.89624,11.653322,3.130257,14.054313,Enrolled
0,1,0.457214,0,18.013334,4,12.381121,3,14.410864,Enrolled
0,1,0,0,18,3.95084,11.943473,3.995178,12.893971,Enrolled
0,1,0,0,18.005393,3.877198,11.747248,3.998143,12.342008,Enrolled
0,1,0,0,18.072071,3.887877,11.930752,3.993807,12.288495,Enrolled
0,1,0,0.14861,18,3.966055,11.560331,3.099678,13.706324,Enrolled
0,1,0,0.34748,18,3.808737,11.621967,3.473826,13.49022,Enrolled
0,1,0,0.117845,18,3.814686,11.626808,3.739062,13.435268,Enrolled
0,1,0,0,19.995234,3.210163,11.036604,4,11.75177,Enrolled
0.052132,1,0,0,20.028208,2.717827,11.205138,4,11.43922,Enrolled
0,1,0,0,19.917931,3.134381,11.036806,4,11.802155,Enrolled
0,1,0,0,19.172701,3,11.36926,4,11.956588,Enrolled
0,1,0,0,19.045778,3,11.433466,4,11.773191,Enrolled
0,1,0,0,19.804025,3,11.53509,4,11.959747,Enrolled
0,1,0,0,19,5,12.842858,5,10.75782,Enrolled
0,1,0,0,19,5,12.81505,5,10.593583,Enrolled
0,1,0,0,19,5,12.8764,5,10.849843,Enrolled
0,1,0,0,19,5,12.800598,5,10.586081,Enrolled
0,1,0,0,19,5,12.679809,5,10.806683,Enrolled
0,1,0,0,19,5,12.675131,5,10.55183,Enrolled
0,1,0,1,26.864955,6,12.666258,6,13.012106,Enrolled
0,1,0,0.428729,26.289687,6,12.32635,6,12.867533,Enrolled
0,1,0,0.587574,26.916305,6,12.314992,6,12.544512,Enrolled
0,1,0,0.863492,27,6.324437,12.548917,6.855995,12.028743,Enrolled
0,1,0,0.748364,27,6.449493,12.549629,6.94138,12.019112,Enrolled
0,1,0,0.77261,26.921538,6.170219,12.49026,6.751352,11.933005,Enrolled
0,1,0,0.613012,26.751916,6.273701,12.478675,6.7168,12.187129,Enrolled
0,1,0,0.498707,27.38442,6.725329,12.458838,7.429661,12.228033,Enrolled
0,1,0,0.236108,27.387934,6.584529,12.516847,7.014508,12.393049,Enrolled
0.940395,0,0,0.993258,19,5,12.909183,3.868256,11.959473,Enrolled
0.246599,0.529102,0,0.999327,19,5,12.872418,3.832837,11.698205,Enrolled
0.219694,0.242219,0,0.987862,19,5,12.921327,3.871828,11.729644,Enrolled
0.032012,0.688969,0,0.935876,19,5,12.333653,4,11.512881,Enrolled
0.056505,0.910441,0,1,19,5,12.67908,4,11.557766,Enrolled
0.222781,0.167508,0,0.997773,19,5,12.786285,3.515853,11.796284,Enrolled
0.330306,0,0.730119,1,18.037561,5,12.262651,4,12,Enrolled
0.422912,0,0.480424,1,18.099199,5,12.494354,4,12,Enrolled
0.630645,0.579223,0.074337,1,18.867053,5,12.670544,4,11.914943,Enrolled
0,1,0.161766,1,19.920012,5,13.695737,6.725107,12.617737,Enrolled
0,1,0,1,19.942429,5,13.161067,7,12.864747,Enrolled
0,1,0,1,19.999521,5,13.17951,7,12.882364,Enrolled
0,1,0,1,19,5,13.045059,6.584616,12.396994,Enrolled
0,1,0,1,19.094479,5,13.292347,6.010722,12.427606,Enrolled
0,1,0,1,19,5,13.208113,6.686823,12.460567,Enrolled
0,1,0,1,19.116539,5.229316,13.124012,7,12.357661,Enrolled
0,1,0.157414,0.562701,18.980871,5.002086,12.949749,7.168522,12.22789,Enrolled
0,1,0,1,18.978049,5.025315,13.282675,6.190938,12.351526,Enrolled
0.039343,0.998344,0.073425,0,23.666623,10.208951,13.080798,8.554272,13.275902,Enrolled
0.624065,0.833266,0.192677,0,23.654212,10.351399,13.177638,8.178233,13.18414,Enrolled
0.683932,0.637563,0.273235,0,23.571067,9.030755,13.179406,8.193686,13.152166,Enrolled
0.763383,0.063011,0.004813,0,23.363751,8.891494,13.196007,8.505469,13.350754,Enrolled
0.055348,0.026942,0.143402,0,23.367718,8.716971,13.403425,7.664904,12.958717,Enrolled
0.592547,0.27379,0.429398,0,23.830389,9.649862,13.326724,8.737976,13.297009,Enrolled
0.871478,0.220906,0.149193,0,22.482095,10.717107,13.08979,8.258957,12.872455,Enrolled
1,0.896176,0.38077,0,21.430835,10.835885,11.854152,8.616573,12.577034,Enrolled
0.543016,0.808963,0.261224,0,22.558454,10.256601,13.0836,8.311651,12.942449,Enrolled
0,1,0,1,20,4.020285,10.749403,5,11.480839,Enrolled
0,1,0,1,20,4.031167,10.74785,5,11.487719,Enrolled
0,1,0,1,19.436198,4.131632,10.438667,4.998182,11.277176,Enrolled
0,1,0,0.524065,20,5,10.859149,4.000216,10.780559,Enrolled
0,1,0,0.62999,20,5,10.621702,4.003386,10.776343,Enrolled
0,1,0,0.395119,20,5,10.651558,4.006213,10.579936,Enrolled
0,1,0,0.024966,19.9379,5,10.956609,4.06118,10.917198,Enrolled
0,1,0,0.010119,20,5,11.011316,4.0049,10.851285,Enrolled
0,1,0,0.053981,19.98837,5,10.878793,4.019395,10.752269,Enrolled
0,1,0.072363,0,20,6,13.375206,5,12.653783,Enrolled
0,1,0.214468,0,20,5.896606,13.404799,5.361892,12.660391,Enrolled
0,1,0.563285,0,20,6,13.364648,5,12.500322,Enrolled
0,1,0,0,20,6,13.407623,5.000506,13.547604,Enrolled
0,1,0,0,20,6,13.335108,5.028047,13.526406,Enrolled
0,1,0,0,20,6,13.398808,5.472628,13.088961,Enrolled
0,1,0,0,20,5.86435,13.449002,5.528511,13.109997,Enrolled
0,1,0,0,20,5.823075,13.416038,5.439144,12.666667,Enrolled
0,1,0,0,20,5.726291,13.384119,5.909757,12.740933,Enrolled
0,1,0.412357,0,18,5,11.884426,4,12.213296,Enrolled
0,1,0.840878,0,18,5,12.136259,4,12.613558,Enrolled
0,1,0.860512,0,18,5,12.111532,4,12.377741,Enrolled
0,1,0.982028,0,18.426025,5,12.243185,4,12.505574,Enrolled
0,1,0.873918,0,18,5,12.223073,4,12.700008,Enrolled
0,1,0.971037,0,18,5,12.198262,4,12.513786,Enrolled
0,1,0.877218,0,18,5,12.227238,4,12.740063,Enrolled
0,1,0.835767,0,18,5,12.006408,4,12.557365,Enrolled
0,1,0.710054,0,18,5.076215,12.231198,4,12.779398,Enrolled
0,1,1,0,21.127673,3.5654,11.296371,3,10.983696,Enrolled
0,1,1,0,21.30049,3.500063,11.363397,3,10.988004,Enrolled
0,1,1,0,21,3.98107,11.461327,3,10.635997,Enrolled
0,1,1,0,21.06497,4,11.470139,3,10.764629,Enrolled
0,1,1,0,21.664444,4,11.255061,3,10.879853,Enrolled
0,1,1,0,21.768996,4,11.328044,3,10.896836,Enrolled
0,1,0,0,20,6,13.344858,6,13.251649,Enrolled
0,1,0,0,20,6,13.366423,6,13.763135,Enrolled
0,1,0,0,20,6,13.386829,6,13.359681,Enrolled
0,1,0.014547,0,20,5.751744,13.320109,6,12.719318,Enrolled
0,1,0.016216,0,20,6,13.426408,6,13.125904,Enrolled
0,1,0.048277,0,20,6,13.426907,6,13.036518,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,18,0,0,0,0,Enrolled
0,1,0,0,19,5,12.23768,5,10.951214,Enrolled
0,1,0,0,19,5,12.304622,5,11.028512,Enrolled
0,1,0,0,19,5,12.326166,5,10.956025,Enrolled
0,1,0,0,18.13249,5,12.240537,5,10.674587,Enrolled
0,1,0,0,18.109916,5,12.433219,5,10.820652,Enrolled
0,1,0,0,18.500757,5,12.271266,5,10.753049,Enrolled
0,1,0,1,19.119177,4,10.889019,3.527334,11.200426,Enrolled
0,1,0,1,19.100746,4,11.153098,3.366927,11.195387,Enrolled
0,1,0,1,19.686981,4,11.425909,3,11.09389,Enrolled
0,1,0,1,19.089139,4,11.018974,3,11.605609,Enrolled
0,1,0,1,19.176776,4,11.002986,3,11.434662,Enrolled
0,1,0,1,19.205513,4,11.155516,3,11.164455,Enrolled
0,1,0.94726,0.867475,18.790164,5,11.660769,3,11.599464,Enrolled
0,1,0.933608,1,19,5,11.690386,3,11.523544,Enrolled
0,1,0.898936,0.840897,18.984752,5,11.71187,3,11.522979,Enrolled
0,1,0.071595,1,19,5,11.990823,3.208047,11.558327,Enrolled
0,1,0,1,19,5,12.017422,3.356041,11.570564,Enrolled
0,1,0.095339,1,19,5,11.8499,3.023249,11.240294,Enrolled
0,1,0.114821,0.165269,19,5,12.0405,3.565193,12.710373,Enrolled
0,1,0,0.813534,19,5,11.660692,3.284463,12.711327,Enrolled
0,1,0,0.743054,18.956477,5,11.716429,3.672864,12.891081,Enrolled
0,1,0,0,18.696933,4.565209,13.671544,5,13.460216,Enrolled
0,1,0,0,18.671581,4.461119,13.689857,5,13.460294,Enrolled
0,1,0,0,18.565509,4.612331,13.448263,5.081277,13.391724,Enrolled
0,1,0,0,18.391417,4.402758,13.619004,5,13.651105,Enrolled
0,1,0,0,18.440668,4.695829,13.570868,5,13.762092,Enrolled
